,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency
3707,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2013,2013-01-01,3707.69,3707.69,A,Annual
3708,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2014,2014-01-01,3561.93,3561.93,A,Annual
3709,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2015,2015-01-01,3209.65,3209.65,A,Annual
3710,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2016,2016-01-01,2996.1,2996.1,A,Annual
3711,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2017,2017-01-01,3335.31,3335.31,A,Annual
3712,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2018,2018-01-01,3493.2,3493.2,A,Annual
3713,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,8.A,MYR - Annual,2019,2019-01-01,NA,,A,Annual
3714,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2010,2010-01-01,6980.6,6980.6,A,Annual
3715,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2011,2011-01-01,6974.32,6974.32,A,Annual
3716,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2012,2012-01-01,7907.12,7907.12,A,Annual
3717,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2013,2013-01-01,9627.98,9627.98,A,Annual
3718,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2014,2014-01-01,9422.11,9422.11,A,Annual
3719,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2015,2015-01-01,9751.19,9751.19,A,Annual
3720,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2016,2016-01-01,9298.92,9298.92,A,Annual
3721,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2017,2017-01-01,10133.52,10133.52,A,Annual
3722,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2018,2018-01-01,10602.97,10602.97,A,Annual
3723,annual,BI,TABEL5_40,V.40. SELECTED FOREIGN EXCHANGE MIDDLE RATES AGAINST RUPIAH AT BANK INDONESIA,9.A,SGD - Annual,2019,2019-01-01,NA,,A,Annual
3724,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2010,2010-01-01,956119.7,956119.7,A,Annual
3725,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2011,2011-01-01,NA,,A,Annual
3726,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2012,2012-01-01,1152262.1,1152262.1,A,Annual
3727,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2013,2013-01-01,1275048.4,1275048.4,A,Annual
3728,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2014,2014-01-01,1409655.7,1409655.7,A,Annual
3729,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2015,2015-01-01,1555207.0,1555207.0,A,Annual
3730,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2016,2016-01-01,1671597.8,1671597.8,A,Annual
3731,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2017,2017-01-01,1787285.2,1787285.2,A,Annual
3732,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2018,2018-01-01,1900348.5,1900348.5,A,Annual
3733,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),1.A,"AGRICULTURE, FORESTRY AND FISHERY - Annual",2019,2019-01-01,NA,,A,Annual
3734,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2010,2010-01-01,718128.6,718128.6,A,Annual
3735,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2011,2011-01-01,NA,,A,Annual
3736,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2012,2012-01-01,1000307.6,1000307.6,A,Annual
3737,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2013,2013-01-01,1050745.8,1050745.8,A,Annual
3738,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2014,2014-01-01,1039423.0,1039423.0,A,Annual
3739,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2015,2015-01-01,881694.1,881694.1,A,Annual
3740,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2016,2016-01-01,890868.3,890868.3,A,Annual
3741,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2017,2017-01-01,1029554.6,1029554.6,A,Annual
3742,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2018,2018-01-01,1198987.1,1198987.1,A,Annual
3743,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),10.A,MINING AND QUARRYING - Annual,2019,2019-01-01,NA,,A,Annual
3744,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2010,2010-01-01,336169.7,336169.7,A,Annual
3745,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2011,2011-01-01,NA,,A,Annual
3746,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2012,2012-01-01,492894.2,492894.2,A,Annual
3747,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2013,2013-01-01,520088.1,520088.1,A,Annual
3748,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2014,2014-01-01,509783.3,509783.3,A,Annual
3749,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2015,2015-01-01,384515.9,384515.9,A,Annual
3750,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2016,2016-01-01,364985.6,364985.6,A,Annual
3751,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2017,2017-01-01,391449.9,391449.9,A,Annual
3752,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2018,2018-01-01,460169.9,460169.9,A,Annual
3753,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),11.A,"MINING AND QUARRYING - Crude Petroleum, Natural Gas, and Geothermal - Annual",2019,2019-01-01,NA,,A,Annual
3754,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2010,2010-01-01,160732.5,160732.5,A,Annual
3755,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2011,2011-01-01,NA,,A,Annual
3756,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2012,2012-01-01,270519.1,270519.1,A,Annual
3757,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2013,2013-01-01,282193.1,282193.1,A,Annual
3758,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2014,2014-01-01,259766.6,259766.6,A,Annual
3759,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2015,2015-01-01,229973.9,229973.9,A,Annual
3760,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2016,2016-01-01,231697.8,231697.8,A,Annual
3761,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2017,2017-01-01,323364.5,323364.5,A,Annual
3762,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2018,2018-01-01,401276.9,401276.9,A,Annual
3763,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),12.A,MINING AND QUARRYING - Coal and Lignite Mining - Annual,2019,2019-01-01,NA,,A,Annual
3764,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2010,2010-01-01,109244.2,109244.2,A,Annual
3765,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2011,2011-01-01,NA,,A,Annual
3766,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2012,2012-01-01,100844.8,100844.8,A,Annual
3767,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2013,2013-01-01,98468.4,98468.4,A,Annual
3768,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2014,2014-01-01,93615.2,93615.2,A,Annual
3769,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2015,2015-01-01,74264.2,74264.2,A,Annual
3770,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2016,2016-01-01,73301.0,73301.0,A,Annual
3771,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2017,2017-01-01,94322.3,94322.3,A,Annual
3772,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2018,2018-01-01,111321.4,111321.4,A,Annual
3773,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),13.A,MINING AND QUARRYING - Iron Ore mining - Annual,2019,2019-01-01,NA,,A,Annual
3774,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2010,2010-01-01,111982.2,111982.2,A,Annual
3775,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2011,2011-01-01,NA,,A,Annual
3776,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2012,2012-01-01,136049.5,136049.5,A,Annual
3777,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2013,2013-01-01,149996.2,149996.2,A,Annual
3778,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2014,2014-01-01,176257.9,176257.9,A,Annual
3779,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2015,2015-01-01,192940.1,192940.1,A,Annual
3780,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2016,2016-01-01,220883.9,220883.9,A,Annual
3781,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2017,2017-01-01,220417.9,220417.9,A,Annual
3782,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2018,2018-01-01,226218.9,226218.9,A,Annual
3783,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),14.A,MINING AND QUARRYING - Other Mining and Quarrying - Annual,2019,2019-01-01,NA,,A,Annual
3784,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2010,2010-01-01,1512760.8,1512760.8,A,Annual
3785,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2011,2011-01-01,NA,,A,Annual
3786,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2012,2012-01-01,1848150.9,1848150.9,A,Annual
3787,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2013,2013-01-01,2007426.8,2007426.8,A,Annual
3788,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2014,2014-01-01,2227584.0,2227584.0,A,Annual
3789,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2015,2015-01-01,2418891.7,2418891.7,A,Annual
3790,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2016,2016-01-01,2545203.6,2545203.6,A,Annual
3791,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2017,2017-01-01,2739711.9,2739711.9,A,Annual
3792,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2018,2018-01-01,2947299.2,2947299.2,A,Annual
3793,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),15.A,MANUFACTURING - Annual,2019,2019-01-01,NA,,A,Annual
3794,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2010,2010-01-01,233822.2,233822.2,A,Annual
3795,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2011,2011-01-01,NA,,A,Annual
3796,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2012,2012-01-01,298402.9,298402.9,A,Annual
3797,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2013,2013-01-01,314215.5,314215.5,A,Annual
3798,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2014,2014-01-01,337200.6,337200.6,A,Annual
3799,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2015,2015-01-01,320845.1,320845.1,A,Annual
3800,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2016,2016-01-01,286400.0,286400.0,A,Annual
3801,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2017,2017-01-01,309372.7,309372.7,A,Annual
3802,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2018,2018-01-01,332147.4,332147.4,A,Annual
3803,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),16.A,MANUFACTURING - Manufacture of Coal and Refined Petroleum Products - Annual,2019,2019-01-01,NA,,A,Annual
3804,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2010,2010-01-01,360443.1,360443.1,A,Annual
3805,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2011,2011-01-01,NA,,A,Annual
3806,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2012,2012-01-01,457773.4,457773.4,A,Annual
3807,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2013,2013-01-01,491142.4,491142.4,A,Annual
3808,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2014,2014-01-01,562016.6,562016.6,A,Annual
3809,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2015,2015-01-01,647071.9,647071.9,A,Annual
3810,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2016,2016-01-01,740810.2,740810.2,A,Annual
3811,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2017,2017-01-01,834425.1,834425.1,A,Annual
3812,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2018,2018-01-01,927443.5,927443.5,A,Annual
3813,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),17.A,MANUFACTURING - Manufacture of Food Products and Beverages - Annual,2019,2019-01-01,NA,,A,Annual
3814,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),18.A,MANUFACTURING - Manufacture of Tobacco Products - Annual,2010,2010-01-01,67249.4,67249.4,A,Annual
