,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,DATA_TYPE_AGGR,VALUATION,ADJUSTMENT,EDITION,Frequency,Territory,Aggregate,Valuation,Adjustment,Edition
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2013,2013-01-01,1598.8,1598.8,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2014,2014-01-01,1917.8,1917.8,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2015,2015-01-01,1960.2,1960.2,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2016,2016-01-01,2307.8,2307.8,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2017,2017-01-01,2191.7,2191.7,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2018,2018-01-01,2573.7,2573.7,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2019,2019-01-01,2399.2,2399.2,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2020,2020-01-01,2169.0,2169.0,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2021,2021-01-01,2444.5,2444.5,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2022,2022-01-01,2325.3,2325.3,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
28,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.L_2020.N.2024M9,annual – Italy – acquisitions less disposals of valuables – chain linked - reference year 2020 – raw data – Sep-2024,2023,2023-01-01,2591.8,2591.8,A,IT,P53_D_W0_S1,L_2020,N,2024M9,annual,Italy,acquisitions less disposals of valuables,chain linked - reference year 2020,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,1995,1995-01-01,491.8,491.8,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,1996,1996-01-01,595.6,595.6,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,1997,1997-01-01,604.4,604.4,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,1998,1998-01-01,770.6,770.6,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,1999,1999-01-01,832.9,832.9,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2000,2000-01-01,1156.8,1156.8,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2001,2001-01-01,1200.7,1200.7,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2002,2002-01-01,1261.2,1261.2,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2003,2003-01-01,1291.8,1291.8,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2004,2004-01-01,1451.3,1451.3,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2005,2005-01-01,1418.7,1418.7,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2006,2006-01-01,1602.8,1602.8,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2007,2007-01-01,1604.1,1604.1,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2008,2008-01-01,1456.0,1456.0,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2009,2009-01-01,1166.9,1166.9,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2010,2010-01-01,1678.7,1678.7,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2011,2011-01-01,1724.9,1724.9,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2012,2012-01-01,2019.5,2019.5,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2013,2013-01-01,1369.8,1369.8,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2014,2014-01-01,1578.5,1578.5,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2015,2015-01-01,1672.6,1672.6,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2016,2016-01-01,1978.7,1978.7,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2017,2017-01-01,1909.7,1909.7,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2018,2018-01-01,2293.4,2293.4,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2019,2019-01-01,2353.4,2353.4,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2020,2020-01-01,2169.0,2169.0,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2021,2021-01-01,2600.5,2600.5,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2022,2022-01-01,2653.1,2653.1,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
28,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.V.N.2024M9,annual – Italy – acquisitions less disposals of valuables – current prices – raw data – Sep-2024,2023,2023-01-01,2856.5,2856.5,A,IT,P53_D_W0_S1,V,N,2024M9,annual,Italy,acquisitions less disposals of valuables,current prices,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,1996,1996-01-01,591.5,591.5,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,1997,1997-01-01,632.6,632.6,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,1998,1998-01-01,786.9,786.9,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,1999,1999-01-01,798.2,798.2,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,2000,2000-01-01,1114.7,1114.7,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,2001,2001-01-01,1164.6,1164.6,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,2002,2002-01-01,1266.8,1266.8,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,2003,2003-01-01,1293.4,1293.4,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.P53_D_W0_S1.Y.N.2024M9,annual – Italy – acquisitions less disposals of valuables – in previous year prices – raw data – Sep-2024,2004,2004-01-01,1395.1,1395.1,A,IT,P53_D_W0_S1,Y,N,2024M9,annual,Italy,acquisitions less disposals of valuables,in previous year prices,raw data,Sep-2024
