,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,REF_AREA
4019,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),36.A,CONSTRUCTION - Annual,2015,2015-01-01,1177084.1,1177084.1,A,Annual,IDN
4020,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),36.A,CONSTRUCTION - Annual,2016,2016-01-01,1287600.8,1287600.8,A,Annual,IDN
4021,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),36.A,CONSTRUCTION - Annual,2017,2017-01-01,1410513.6,1410513.6,A,Annual,IDN
4022,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),36.A,CONSTRUCTION - Annual,2018,2018-01-01,1562297.0,1562297.0,A,Annual,IDN
4023,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),36.A,CONSTRUCTION - Annual,2019,2019-01-01,NA,,A,Annual,IDN
4024,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2010,2010-01-01,923923.8,923923.8,A,Annual,IDN
4025,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2011,2011-01-01,NA,,A,Annual,IDN
4026,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2012,2012-01-01,1138484.4,1138484.4,A,Annual,IDN
4027,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2013,2013-01-01,1261145.6,1261145.6,A,Annual,IDN
4028,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2014,2014-01-01,1419239.4,1419239.4,A,Annual,IDN
4029,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2015,2015-01-01,1532876.7,1532876.7,A,Annual,IDN
4030,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2016,2016-01-01,1635410.4,1635410.4,A,Annual,IDN
4031,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2017,2017-01-01,1768896.1,1768896.1,A,Annual,IDN
4032,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2018,2018-01-01,1931911.3,1931911.3,A,Annual,IDN
4033,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),37.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Annual",2019,2019-01-01,NA,,A,Annual,IDN
4034,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2010,2010-01-01,182140.5,182140.5,A,Annual,IDN
4035,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2011,2011-01-01,NA,,A,Annual,IDN
4036,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2012,2012-01-01,228666.5,228666.5,A,Annual,IDN
4037,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2013,2013-01-01,258942.3,258942.3,A,Annual,IDN
4038,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2014,2014-01-01,292839.1,292839.1,A,Annual,IDN
4039,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2015,2015-01-01,311606.1,311606.1,A,Annual,IDN
4040,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2016,2016-01-01,334787.8,334787.8,A,Annual,IDN
4041,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2017,2017-01-01,356588.2,356588.2,A,Annual,IDN
4042,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2018,2018-01-01,386949.9,386949.9,A,Annual,IDN
4043,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),38.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trade and Repair of Motor Vehicles and Motorcycles - Annual",2019,2019-01-01,NA,,A,Annual,IDN
4044,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2010,2010-01-01,741783.3,741783.3,A,Annual,IDN
4045,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2011,2011-01-01,NA,,A,Annual,IDN
4046,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2012,2012-01-01,909817.9,909817.9,A,Annual,IDN
4047,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2013,2013-01-01,1002203.3,1002203.3,A,Annual,IDN
4048,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2014,2014-01-01,1126400.3,1126400.3,A,Annual,IDN
4049,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2015,2015-01-01,1221270.6,1221270.6,A,Annual,IDN
4050,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2016,2016-01-01,1300622.6,1300622.6,A,Annual,IDN
4051,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2017,2017-01-01,1412307.9,1412307.9,A,Annual,IDN
4052,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2018,2018-01-01,1544961.4,1544961.4,A,Annual,IDN
4053,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),39.A,"WHOLESALE AND RETAIL TRADES, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES - Wholesale and Retail Trades, except of Motor Vehicles and Motorcycles - Annual",2019,2019-01-01,NA,,A,Annual,IDN
4054,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2010,2010-01-01,110395.3,110395.3,A,Annual,IDN
4055,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2011,2011-01-01,NA,,A,Annual,IDN
4056,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2012,2012-01-01,125107.9,125107.9,A,Annual,IDN
4057,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2013,2013-01-01,137368.8,137368.8,A,Annual,IDN
4058,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2014,2014-01-01,160568.6,160568.6,A,Annual,IDN
4059,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2015,2015-01-01,174453.2,174453.2,A,Annual,IDN
4060,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2016,2016-01-01,187402.6,187402.6,A,Annual,IDN
4061,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2017,2017-01-01,197320.7,197320.7,A,Annual,IDN
4062,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2018,2018-01-01,218712.4,218712.4,A,Annual,IDN
4063,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),4.A,"AGRICULTURE, FORESTRY AND FISHERY - Agriculture, Livestock, Hunting and Agriculture Services - Horticultural crops - Annual",2019,2019-01-01,NA,,A,Annual,IDN
4064,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2010,2010-01-01,245375.4,245375.4,A,Annual,IDN
4065,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2011,2011-01-01,NA,,A,Annual,IDN
4066,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2012,2012-01-01,313156.2,313156.2,A,Annual,IDN
4067,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2013,2013-01-01,375305.9,375305.9,A,Annual,IDN
4068,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2014,2014-01-01,466968.9,466968.9,A,Annual,IDN
4069,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2015,2015-01-01,578464.3,578464.3,A,Annual,IDN
4070,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2016,2016-01-01,644993.9,644993.9,A,Annual,IDN
4071,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2017,2017-01-01,735229.6,735229.6,A,Annual,IDN
4072,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2018,2018-01-01,797281.1,797281.1,A,Annual,IDN
4073,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),40.A,TRANSPORT AND STORAGE - Annual,2019,2019-01-01,NA,,A,Annual,IDN
4074,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2010,2010-01-01,2374.7,2374.7,A,Annual,IDN
4075,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2011,2011-01-01,NA,,A,Annual,IDN
4076,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2012,2012-01-01,2782.9,2782.9,A,Annual,IDN
4077,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2013,2013-01-01,3142.5,3142.5,A,Annual,IDN
4078,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2014,2014-01-01,4227.9,4227.9,A,Annual,IDN
4079,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2015,2015-01-01,6577.3,6577.3,A,Annual,IDN
4080,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2016,2016-01-01,7319.1,7319.1,A,Annual,IDN
4081,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2017,2017-01-01,9172.0,9172.0,A,Annual,IDN
4082,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2018,2018-01-01,10459.0,10459.0,A,Annual,IDN
4083,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),41.A,TRANSPORT AND STORAGE - Railways Transport - Annual,2019,2019-01-01,NA,,A,Annual,IDN
4084,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2010,2010-01-01,135485.6,135485.6,A,Annual,IDN
4085,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2011,2011-01-01,NA,,A,Annual,IDN
4086,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2012,2012-01-01,159225.7,159225.7,A,Annual,IDN
4087,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2013,2013-01-01,190200.7,190200.7,A,Annual,IDN
4088,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2014,2014-01-01,225881.6,225881.6,A,Annual,IDN
4089,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2015,2015-01-01,281079.1,281079.1,A,Annual,IDN
4090,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2016,2016-01-01,300985.0,300985.0,A,Annual,IDN
4091,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2017,2017-01-01,328306.7,328306.7,A,Annual,IDN
4092,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2018,2018-01-01,354092.7,354092.7,A,Annual,IDN
4093,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),42.A,TRANSPORT AND STORAGE - Land Transport - Annual,2019,2019-01-01,NA,,A,Annual,IDN
4094,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2010,2010-01-01,21715.3,21715.3,A,Annual,IDN
4095,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2011,2011-01-01,NA,,A,Annual,IDN
4096,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2012,2012-01-01,26614.7,26614.7,A,Annual,IDN
4097,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2013,2013-01-01,30061.9,30061.9,A,Annual,IDN
4098,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2014,2014-01-01,36074.9,36074.9,A,Annual,IDN
4099,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2015,2015-01-01,39307.3,39307.3,A,Annual,IDN
4100,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2016,2016-01-01,39907.1,39907.1,A,Annual,IDN
4101,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2017,2017-01-01,41985.8,41985.8,A,Annual,IDN
4102,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2018,2018-01-01,45108.9,45108.9,A,Annual,IDN
4103,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),43.A,TRANSPORT AND STORAGE - Sea Transport - Annual,2019,2019-01-01,NA,,A,Annual,IDN
4104,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),44.A,"TRANSPORT AND STORAGE - River, Lake and Ferry Transport - Annual",2010,2010-01-01,8113.1,8113.1,A,Annual,IDN
4105,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),44.A,"TRANSPORT AND STORAGE - River, Lake and Ferry Transport - Annual",2011,2011-01-01,NA,,A,Annual,IDN
4106,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),44.A,"TRANSPORT AND STORAGE - River, Lake and Ferry Transport - Annual",2012,2012-01-01,9780.0,9780.0,A,Annual,IDN
4107,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),44.A,"TRANSPORT AND STORAGE - River, Lake and Ferry Transport - Annual",2013,2013-01-01,11164.6,11164.6,A,Annual,IDN
4108,annual,BI,TABEL7_1,VII.1 GROSS DOMESTIC PRODUCT BY INDUSTRIAL ORIGIN AT CURRENT PRICES (Billions of Rp),44.A,"TRANSPORT AND STORAGE - River, Lake and Ferry Transport - Annual",2014,2014-01-01,13137.3,13137.3,A,Annual,IDN
